year,month,gainer,gaintype,procedur,entity,contgain,area,pop,portion,loser,losetype,contlose,entry,exit,number,indep,conflict,version,agreement,dyad,rivnumb,rivalry,totdisp,rivtyp2,rivtypold,ps,rivals,begin,conttype,col.conttype,any.cont,cap_gainer,pop_gainer,cap_loser,pop_loser,caprat,polity.gainer,polity.loser,joint.dem,settle,new.border.settle1,new.border.settle5,tenure.loser,tenure.gainer,simul.transfers,prev.transfers,flow1,flow2,flow1.lag1,flow2.lag1,flow1.lead1,flow2.lead1,gainer_loser_lead3,loser_gainer_lead3,gainer_loser_lead5,loser_gainer_lead5,gainer_loser_lag3,loser_gainer_lag3,gainer_loser_lag5,loser_gainer_lag5,agg_lead3,agg_lead5,agg_lag3,agg_lag5,kmdist,gdp.loser,gdp.gainer,agg_pop,agg_gdp,fta,gatt1,gatt2,comlang,comcol,colony,curcol,currencyu,joint.gatt.any,joint.gatt.formal
1998.0,8,359.0,1,3,369,1,1.0,0,0,369.0,1,1,0,0,874,0,0,4.01,1.0,359369.0,NA,NA,NA,NA,NA,0.5,0.0,1991.0,1.0,0.0,1.0,4.826e-4,4378e3,0.0146,50861e3,30.252797347699957,7.0,7.0,1.0,NA,0.0,0.0,4.0,1.0,2,0.0,148.55,51.1,211.25,73.8,79.11,24.8,41.47666666666667,112.09666666666666,47.495999999999995,169.83599999999998,70.43333333333334,233.88333333333333,87.886,190.79,153.57333333333332,217.332,304.31666666666666,381.58,360,277133.90625,11470.076171875,55239e3,288603.982421875,0.0,out,out,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1878.0,7,365.0,1,3,360,1,9274.0,127000,0,360.0,1,1,0,0,245,0,0,4.01,1.0,360365.0,NA,NA,NA,NA,NA,NA,0.0,1878.0,1.0,0.0,1.0,0.1307014,93e6,0.0038989,448e4,0.02983059095005868,-10.0,-7.0,0.0,0.0,0.0,0.0,12.0,23.0,1,0.0,3.36,0.57,NA,NA,6.76,1.4,6.25,1.0699999999999998,5.35,1.156,NA,NA,NA,NA,7.32,6.505999999999999,NA,NA,1477,NA,NA,9748e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,3,360.0,1,3,360,1,45632.0,2686600,0,365.0,1,1,0,0,511,0,1,4.01,1.0,360365.0,NA,NA,NA,NA,NA,0.25,0.0,1878.0,1.0,0.0,1.0,0.0081846,15541e3,0.1032007,139675e3,12.609131784082301,-4.0,-1.0,0.0,1.0,0.0,0.0,3.0,6.0,1,1.0,0.06,0.03,NA,NA,0.0062727,6.26e-5,0.6458541999999999,0.006227933333333333,NA,NA,NA,NA,NA,NA,0.6520821333333333,NA,NA,NA,1477,138184.9834686924,NA,155216e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947.0,2,365.0,1,1,360,1,49987.0,3500000,0,360.0,1,1,0,0,618,0,1,4.01,0.0,360365.0,NA,NA,NA,NA,NA,NA,0.0,1944.0,1.0,0.0,1.0,0.1452174,1736e5,0.0048708,1585e4,0.033541435117279333,NA,-7.0,0.0,1.0,0.0,0.0,0.0,24.0,1,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477,NA,635139.6076827587,18945e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878.0,7,360.0,1,3,640,1,15372.0,357000,0,640.0,1,1,0,0,243,0,1,4.01,1.0,360640.0,NA,NA,NA,NA,NA,0.5,0.0,1878.0,1.0,0.0,1.0,0.0038989,448e4,0.0266848,34409e3,6.844186821924133,-7.0,-10.0,0.0,NA,NA,NA,2.0,12.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,NA,NA,38889e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999.0,3,365.0,1,3,366,1,30.0,0,0,366.0,1,1,0,0,875,0,0,4.01,1.0,365366.0,NA,NA,NA,NA,NA,0.5,0.0,1991.0,1.0,0.0,1.0,0.0494669,147196e3,2.17e-4,1412e3,0.004386771760510564,3.0,7.0,0.0,NA,0.0,0.0,0.0,8.0,2,0.0,75.74,554.94,151.32,531.0,96.71,712.41,689.9266666666666,100.85,729.982,121.152,534.4566666666667,183.16333333333333,458.044,204.338,790.7766666666666,851.134,717.62,408.676,898,17757.5859375,1801531.75,148608e3,1819289.3359375,0.0,out,wto,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999.0,3,366.0,1,3,365,1,30.0,0,0,365.0,1,1,0,0,876,0,0,4.01,1.0,365366.0,NA,NA,NA,NA,NA,0.5,0.0,1991.0,1.0,0.0,1.0,2.17e-4,1412e3,0.0494669,147196e3,227.95806451612904,7.0,3.0,0.0,NA,0.0,0.0,8.0,0.0,2,0.0,75.74,554.94,151.32,531.0,96.71,712.41,100.85,689.9266666666666,121.152,729.982,183.16333333333333,534.4566666666667,204.338,458.044,790.7766666666666,851.134,717.62,916.088,898,1801531.75,17757.5859375,148608e3,1819289.3359375,0.0,out,wto,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1939.0,10,368.0,1,3,290,1,6656.0,457500,0,365.0,1,1,0,0,582,0,0,4.01,1.0,365368.0,NA,NA,NA,NA,NA,0.5,0.0,1939.0,1.0,0.0,1.0,9.828e-4,271e4,0.1381359,170315e3,140.5534188034188,-9.0,NA,0.0,NA,0.0,0.0,16.0,13.0,1,0.0,NA,NA,2.0,2.0,NA,NA,NA,NA,NA,NA,2.223333333333333,2.493333333333333,2.328,2.084,NA,NA,4.716666666666667,4.168,791,655634.1734498568,NA,173025e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,12,365.0,1,1,369,1,444595.0,NA,1,369.0,1,NA,0,0,516,0,1,4.01,0.0,365369.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1032007,139675e3,NA,NA,NA,-1.0,NA,0.0,NA,NA,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,NA,138184.9834686924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,11,365.0,1,1,371,0,31057.0,1214391,1,371.0,1,NA,0,0,513,0,1,4.01,0.0,365371.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1032007,139675e3,NA,NA,NA,-1.0,NA,0.0,NA,NA,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749,NA,138184.9834686924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,2,365.0,1,1,372,1,66976.0,2372403,1,372.0,1,NA,0,0,515,0,1,4.01,0.0,365372.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1032007,139675e3,NA,NA,NA,-1.0,NA,0.0,NA,NA,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1751,NA,138184.9834686924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,4,365.0,1,1,373,1,84984.0,2096973,1,373.0,1,NA,0,0,514,0,1,4.01,0.0,365373.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1032007,139675e3,NA,NA,NA,-1.0,NA,0.0,NA,NA,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1897,NA,138184.9834686924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947.0,2,365.0,1,3,375,1,44104.0,450000,0,375.0,1,1,0,0,619,0,1,4.01,1.0,365375.0,NA,NA,NA,NA,NA,0.5,0.0,1917.0,1.0,0.0,1.0,0.1452174,1736e5,0.0017503,386e4,0.012052963350121956,NA,10.0,NA,1.0,0.0,0.0,1.0,24.0,1,0.0,NA,NA,NA,NA,145.6,51.2,37.5,115.1,47.12,124.39999999999999,NA,NA,NA,NA,152.6,171.51999999999998,NA,NA,939,24691.224595309664,635139.6076827587,17746e4,659830.8322780684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828.0,2,365.0,1,3,630,1,29800.0,NA,0,630.0,1,1,0,0,60,0,1,4.01,1.0,365630.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1525648,546e5,NA,NA,NA,-10.0,-10.0,0.0,NA,NA,NA,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829.0,9,365.0,1,3,640,1,8580.0,NA,0,640.0,1,1,0,0,62,0,1,4.01,1.0,365640.0,997,365640,6,RIVALRY,PROTO,NA,1.0,1816.0,1.0,0.0,1.0,0.1653604,553e5,0.0561793,29491e3,0.3397385347398773,-10.0,-10.0,0.0,0.0,0.0,0.0,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,NA,NA,84791e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856.0,3,640.0,1,3,365,1,12264.0,NA,0,365.0,1,1,0,0,125,0,1,4.01,1.0,365640.0,998,365640,3,RIVALRY,PROTO,NA,1.0,1816.0,1.0,0.0,1.0,0.0312912,32332e3,0.164031,716e5,5.242080840619727,-10.0,-10.0,0.0,0.0,0.0,0.0,1.0,NA,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,NA,NA,103932e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856.0,3,640.0,1,3,365,1,18557.0,NA,0,365.0,1,1,0,0,126,0,1,4.01,1.0,365640.0,998,365640,3,RIVALRY,PROTO,NA,1.0,1816.0,1.0,0.0,1.0,0.0312912,32332e3,0.164031,716e5,5.242080840619727,-10.0,-10.0,0.0,0.0,0.0,0.0,1.0,NA,1,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,NA,NA,103932e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878.0,3,365.0,1,3,640,1,25769.0,236600,0,640.0,1,1,0,0,246,0,1,4.01,1.0,365640.0,999,365640,12,RIVALRY,ENDURING,NA,1.0,1816.0,1.0,0.0,1.0,0.1307014,93e6,0.0266848,34409e3,0.20416613747060094,-10.0,-10.0,0.0,0.0,0.0,0.0,2.0,23.0,1,3.0,5.98,0.24,3.26,2.53,10.62,9.19,8.18,12.696666666666667,7.936,12.02,5.126666666666667,10.21,5.452,10.31,20.876666666666665,19.956,15.336666666666668,20.62,1812,NA,NA,127409e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921.0,3,365.0,1,3,640,1,6975.0,186000,0,640.0,1,1,0,0,532,0,0,4.01,1.0,365640.0,999,365640,12,RIVALRY,ENDURING,0.5,1.0,1816.0,1.0,0.0,1.0,0.1485141,136876e3,0.0062324,12706e3,0.04196503900976405,-1.0,NA,0.0,0.0,0.0,0.0,3.0,4.0,1,4.0,0.38,0.25,NA,NA,0.77,5.13,13.863333333333333,0.9166666666666666,14.474,7.053999999999999,NA,NA,NA,NA,14.78,21.528,NA,NA,1812,NA,123949.17839160576,149582e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895.0,3,365.0,1,3,711,1,26e3,NA,0,700.0,1,1,0,0,353,0,0,4.01,1.0,365700.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1072184,1239e5,NA,NA,NA,-10.0,-6.0,0.0,NA,NA,NA,15.0,1.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3364,NA,220847.76386129062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876.0,1,365.0,1,1,701,1,728e3,NA,1,701.0,1,NA,0,0,228,0,1,4.01,0.0,365701.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1015464,914e5,NA,NA,NA,-10.0,NA,0.0,NA,NA,NA,NA,21.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868.0,6,365.0,1,1,702,1,156e3,2000000,1,702.0,1,NA,0,0,197,0,1,4.01,0.0,365702.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0821918,819e5,NA,NA,NA,-10.0,NA,0.0,NA,NA,NA,NA,13.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873.0,NA,365.0,1,1,703,1,92463.0,110000,1,703.0,1,NA,0,0,216,0,1,4.01,0.0,365703.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0969752,879e5,NA,NA,NA,-10.0,NA,0.0,NA,NA,NA,NA,18.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858.0,6,365.0,1,3,710,1,282473.0,40000,0,710.0,1,1,0,0,131,0,0,4.01,1.0,365710.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1208302,728e5,NA,NA,NA,-10.0,-6.0,0.0,NA,NA,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860.0,11,365.0,1,3,710,1,234e3,NA,0,710.0,1,1,0,0,149,0,0,4.01,1.0,365710.0,NA,NA,NA,NA,NA,NA,0.0,1860.0,1.0,0.0,1.0,0.0889069,741e5,0.1742875,379382e3,1.9603371616826142,-10.0,NA,0.0,0.0,0.0,0.0,NA,5.0,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5869,NA,NA,453482e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871.0,NA,365.0,1,2,710,1,42900.0,NA,0,710.0,1,1,0,0,210,0,0,4.01,0.0,365710.0,1010,365710,54,RIVALRY,ENDURING,0.0,1.0,1860.0,1.0,0.0,1.0,0.0803042,854e5,0.1537179,348677e3,1.9141950234234322,-10.0,-6.0,0.0,0.0,0.0,0.0,10.0,16.0,1,2.0,2.18,0.19,1.3,0.14,4.24,0.38,0.17666666666666667,3.6833333333333336,0.164,4.08,NA,NA,NA,NA,3.8600000000000003,4.244,NA,NA,5869,NA,NA,434077e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881.0,2,710.0,1,3,365,1,42900.0,NA,0,365.0,1,1,0,0,260,0,0,4.01,1.0,365710.0,1010,365710,54,RIVALRY,ENDURING,0.0,1.0,1860.0,1.0,0.0,1.0,0.1598976,369128e3,0.1014094,1e8,0.6342146473743195,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0,20.0,1,3.0,4.79,0.15,5.92,0.23,5.31,0.22,5.4799999999999995,0.25333333333333335,7.108,0.248,5.253333333333333,0.27,5.218,0.222,5.7333333333333325,7.356,5.523333333333333,0.444,5869,NA,NA,469128e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898.0,3,365.0,1,3,710,0,3170.0,250000,0,710.0,1,1,0,0,376,0,0,4.01,1.0,365710.0,1010,365710,54,RIVALRY,ENDURING,0.0,1.0,1860.0,1.0,0.0,1.0,0.1027874,1284e5,0.1234668,424047e3,1.201186137600523,-10.0,-6.0,0.0,0.0,0.0,0.0,37.0,4.0,1,4.0,11.38,1.25,6.93,2.45,13.28,2.52,2.7133333333333334,11.046666666666667,2.016,10.468,NA,11.856666666666666,NA,13.943999999999999,13.76,12.484,NA,27.887999999999998,5869,NA,254445.22888048083,552447e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900.0,8,365.0,1,1,711,1,939280.0,5530000,1,710.0,1,1,0,0,392,0,0,4.01,0.0,365710.0,1010,365710,54,RIVALRY,ENDURING,0.0,1.0,1860.0,1.0,0.0,1.0,0.1092385,1329e5,0.1199774,425577e3,1.0983069156021,-10.0,-6.0,0.0,0.0,0.0,0.0,39.0,6.0,1,5.0,9.19,3.24,13.28,2.52,10.67,2.38,1.44,9.956666666666667,1.722,9.904,2.0733333333333333,10.53,NA,12.046,11.396666666666667,11.626,12.603333333333332,24.092,5869,399449.80020154506,273460.546382357,558477e3,672910.3465839021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905.0,8,710.0,1,3,711,1,939280.0,5530000,1,365.0,1,1,0,0,413,0,1,4.01,1.0,365710.0,1010,365710,54,RIVALRY,ENDURING,0.0,1.0,1860.0,1.0,0.0,1.0,0.1101609,443787e3,0.1631429,1439e5,1.4809510452438206,-6.0,-8.0,0.0,0.0,0.0,0.0,11.0,44.0,1,6.0,10.03,1.47,9.62,2.82,9.36,NA,8.233333333333333,NA,7.609999999999999,NA,9.606666666666666,1.5866666666666667,9.735999999999999,2.076,NA,NA,11.193333333333332,4.152,5869,300527.15606436745,NA,587687e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996.0,4,710.0,1,3,365,1,18.0,0,0,365.0,1,1,0,0,868,0,0,4.01,1.0,365710.0,NA,NA,NA,NA,NA,0.0,0.0,1860.0,1.0,0.0,1.0,0.1391148,1232083e3,0.0569312,147739e3,0.40923898823130245,-7.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,1,7.0,995.57,5155.89,864.5,3798.83,1260.58,4084.32,1099.9033333333332,4019.81,1175.2939999999999,5209.954,1383.6333333333332,4083.5633333333335,1565.184,3568.722,5119.713333333333,6385.248,5467.196666666667,7137.444,5869,1765218.875,4385063.0,1379822e3,6150281.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008.0,10,710.0,1,3,365,1,174.0,0,0,365.0,1,1,0,0,887,0,0,4.01,1.0,365710.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,-7.0,4.0,0.0,NA,NA,NA,NA,NA,1,8.0,34781.38,24724.47,24520.52,20347.57,22926.37,22580.89,NA,NA,NA,NA,14918.016666666666,18160.466666666667,10555.112000000001,15397.142,NA,NA,33078.48333333334,30794.284,5869,1660846.38762478,4558431.0734382,NA,6219277.46106298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875.0,12,365.0,1,3,740,1,32348.0,2358,0,740.0,1,1,0,0,224,0,0,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1860.0,3.0,0.0,1.0,0.09965,902e5,0.0222555,35316e3,0.2233366783743101,-10.0,1.0,0.0,NA,0.0,0.0,7.0,20.0,2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7572,49222.00687233323,NA,125516e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875.0,12,740.0,1,3,365,1,4973.0,72,0,365.0,1,1,0,0,226,0,0,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1860.0,3.0,0.0,1.0,0.0222555,35316e3,0.09965,902e5,4.477544876547371,1.0,-10.0,0.0,NA,0.0,0.0,20.0,7.0,2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7572,NA,49222.00687233323,125516e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905.0,9,740.0,0,3,710,0,3253.0,405680,0,365.0,0,1,0,0,414,0,0,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1860.0,3.0,1.0,1.0,0.0485242,4662e4,0.1631429,1439e5,3.3620935533197867,1.0,-8.0,0.0,NA,0.0,0.0,11.0,4.0,2,2.0,NA,1.4,0.02,0.99,5.39,0.73,3.6999999999999997,NA,3.166,NA,0.35000000000000003,0.3933333333333333,0.352,0.28400000000000003,NA,NA,0.7433333333333334,0.5680000000000001,7572,300527.15606436745,92809.92667016933,19052e4,393337.0827345368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905.0,9,740.0,1,3,7351,1,32348.0,9824,0,365.0,1,1,0,0,415,0,1,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1860.0,3.0,1.0,1.0,0.0485242,4662e4,0.1631429,1439e5,3.3620935533197867,1.0,-8.0,0.0,NA,0.0,0.0,11.0,4.0,2,2.0,NA,1.4,0.02,0.99,5.39,0.73,3.6999999999999997,NA,3.166,NA,0.35000000000000003,0.3933333333333333,0.352,0.28400000000000003,NA,NA,0.7433333333333334,0.5680000000000001,7572,300527.15606436745,92809.92667016933,19052e4,393337.0827345368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945.0,9,365.0,1,3,740,1,41063.0,339357,0,740.0,1,1,0,0,600,0,1,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1860.0,3.0,0.0,1.0,0.1182072,1773e5,0.0528761,72147e3,0.4473170839001347,NA,NA,NA,NA,0.0,0.0,0.0,22.0,1,4.0,NA,NA,NA,NA,0.1,0.4,1.5666666666666669,0.03333333333333333,2.14,0.62,NA,NA,NA,NA,1.6000000000000003,2.7600000000000002,NA,NA,7572,167141.69737809285,NA,249447e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956.0,10,740.0,1,3,365,1,500.0,NA,0,365.0,1,1,0,0,676,0,0,4.01,1.0,365740.0,11014,365740,53,RIVALRY,ENDURING,0.0,1.0,1952.0,2.0,0.0,1.0,0.0314819,89953e3,0.1701965,199658e3,5.406169894447285,10.0,NA,NA,NA,0.0,0.0,3.0,0.0,1,5.0,0.9,2.9,2.1,3.1,9.6,12.3,16.9,24.666666666666668,10.14,61.28,0.7000000000000001,2.466666666666667,NA,NA,41.56666666666666,71.42,3.166666666666667,NA,7572,999353152.0960001,408688.3125,289611e3,999761840.4085001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921.0,6,375.0,1,3,380,1,1422.0,27123,0,380.0,1,1,0,0,533,0,0,4.01,1.0,375380.0,NA,NA,NA,NA,NA,0.5,0.0,1917.0,1.0,0.0,1.0,0.001577,321e4,0.0042625,5929e3,2.70291693088142,10.0,10.0,1.0,1.0,0.0,1.0,0.0,2.0,1,0.0,6.57,8.31,14.9,7.68,5.36,6.17,5.976666666666667,6.45,5.814,7.7860000000000005,NA,NA,NA,NA,12.426666666666666,13.600000000000001,NA,NA,400,29076.09483752923,10410.489237586751,9139e3,39486.58407511598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986.0,12,432.0,1,3,439,1,1553.0,65000,0,439.0,1,1,0,0,833,0,1,4.01,1.0,432439.0,1052,432439,3,RIVALRY,PROTO,0.0,1.0,1960.0,1.0,0.0,1.0,4.165e-4,7566e3,4.632e-4,8097e3,1.112124849939976,-7.0,-7.0,0.0,0.0,0.0,0.0,3.0,18.0,1,0.0,0.61,0.89,0.62,1.42,0.15,1.37,1.4133333333333333,0.7766666666666667,1.464,0.9400000000000001,1.3399999999999999,1.4366666666666668,1.576,1.098,2.19,2.404,2.7766666666666664,2.196,706,6411.29833984375,8185.5009765625,15663e3,14596.79931640625,0.0,df,art26:5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1980.0,NA,600.0,1,3,435,1,88667.0,100000,0,435.0,1,1,0,0,820,0,0,4.01,1.0,435600.0,1058,435600,3,RIVALRY,PROTO,0.0,1.0,1976.0,1.0,0.0,1.0,0.0031104,19332e3,1.495e-4,1551e3,0.048064557613168725,-8.0,-7.0,0.0,NA,0.0,0.0,0.0,19.0,1,0.0,3.09,0.48,1.9,0.0,0.0,0.07,0.0,0.023333333333333334,0.10800000000000001,0.014000000000000002,2.68,0.0,2.352,0.0,0.023333333333333334,0.12200000000000001,2.68,0.0,1909,4501.52392578125,74910.234375,20883e3,79411.75830078125,0.0,art26:5,out,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003.0,12,475.0,1,3,471,1,NA,NA,0,471.0,1,1,0,0,882,0,0,4.01,1.0,471475.0,NA,NA,NA,NA,NA,NA,0.0,1960.0,1.0,0.0,1.0,0.0085314,126153e3,9.623e-4,16626e3,0.1127950863867595,4.0,-4.0,0.0,NA,NA,NA,21.0,4.0,2,0.0,169.26,0.81,199.55,31.71,223.97,1.05,303.88,1.3466666666666667,396.212,1.776,248.21,12.023333333333333,205.306,10.816,305.2266666666667,397.988,260.23333333333335,21.632,963,13621.7388371961,67655.8401081547,142779e3,81277.5789453508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003.0,12,471.0,1,3,475,1,NA,NA,0,475.0,1,1,0,0,883,0,0,4.01,1.0,471475.0,NA,NA,NA,NA,NA,NA,0.0,1960.0,1.0,0.0,1.0,9.623e-4,16626e3,0.0085314,126153e3,8.865634417541306,-4.0,4.0,0.0,NA,NA,NA,4.0,21.0,2,0.0,169.26,0.81,199.55,31.71,223.97,1.05,1.3466666666666667,303.88,1.776,396.212,12.023333333333333,248.21,10.816,205.306,305.2266666666667,397.988,260.23333333333335,410.612,963,67655.8401081547,13621.7388371961,142779e3,81277.5789453508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008.0,8,471.0,1,3,475,1,665.0,300000,0,475.0,1,1,0,0,886,0,1,4.01,1.0,471475.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,-4.0,4.0,0.0,NA,NA,NA,NA,NA,1,2.0,607.36,2.7,462.06,2.14,423.01,2.53,NA,NA,NA,NA,1.71,383.24333333333334,1.3980000000000001,308.592,NA,NA,384.9533333333333,617.184,963,208064.75376647,23322.254113562303,NA,231387.0078800323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973.0,6,620.0,1,1,483,1,78e3,78000,0,483.0,1,1,0,0,784,0,0,4.01,0.0,483620.0,NA,NA,NA,NA,NA,0.0,0.0,1960.0,1.0,0.0,1.0,9.781e-4,2052e3,2.871e-4,3871e3,0.2935282690931397,-7.0,-9.0,0.0,1.0,0.0,0.0,13.0,4.0,1,0.0,0.0,4.4,0.0,1.8,0.0,5.8,0.0,3.62,0.18,4.012,0.03,2.466666666666667,0.036,2.08,3.62,4.191999999999999,2.4966666666666666,4.16,2243,4140.138671875,11781125.766,5923e3,11785265.904671876,0.0,art26:5,out,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,4,510.0,1,5,511,1,942003.0,11400000,1,511.0,1,1,0,0,736,0,0,4.01,0.0,510511.0,NA,NA,NA,NA,NA,0.5,0.0,1963.0,3.0,0.0,1.0,6.954e-4,11055e3,1.74e-5,335e3,0.025021570319240724,-6.0,NA,0.0,NA,0.0,NA,NA,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,889788.3910000001,13657.564453125,1139e4,903445.9554531251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
